ship_date,origin_zone,dest_zone,carrier,service_level,package_weight_lbs,package_length_in,package_width_in,package_height_in,package_volume_cubic_in,insurance_value,transit_time_days,shipping_cost_usd
2023-12-05,5,5,UPS,STANDARD,2.9,14.6,11.7,3.6,606.5,248.55,5.89,12.86
2024-12-19,2,6,FedEx,ECONOMY,6.51,20.4,18.5,9.0,3410.3,164.76,10.37,17.27
2024-05-07,3,4,DHL,ECONOMY,3.44,15.5,10.6,3.7,603.05,1956.29,9.32,12.27
2023-04-25,1,5,OnTrac,EXPRESS,9.99,23.6,18.2,11.6,4989.74,17.61,3.14,26.9
2023-03-21,7,8,Amazon_Logistics,PRIORITY,2.93,18.5,11.8,6.9,1509.46,76.76,4.3,15.09
2023-01-04,9,1,FedEx,PRIORITY,3.53,16.4,13.9,9.2,2112.35,226.35,2.17,15.46
2023-02-24,8,2,DHL,ECONOMY,8.08,20.9,16.9,14.4,5077.74,1857.9,9.01,18.97
2023-08-10,5,9,USPS,ECONOMY,2.24,10.9,8.9,3.1,302.27,644.18,13.05,12.12
2023-08-31,8,8,OnTrac,EXPRESS,3.21,16.0,12.6,8.3,1685.49,220.87,2.39,19.41
2023-02-23,8,6,UPS,EXPRESS,6.3,18.0,11.5,8.9,1852.46,38.0,2.07,30.65
2024-07-11,7,2,OnTrac,EXPRESS,2.93,12.4,10.8,3.4,446.8,382.81,2.51,21.2
2023-07-28,7,4,UPS,OVERNIGHT,3.26,15.4,12.7,4.5,873.13,1680.85,1.29,30.38
2024-11-20,3,9,FedEx,STANDARD,1.46,12.4,7.9,3.5,342.03,1287.97,7.34,13.68
2024-02-07,8,2,OnTrac,ECONOMY,1.75,11.6,9.8,3.2,360.49,1580.73,8.99,6.34
2024-08-25,8,4,FedEx,OVERNIGHT,7.85,23.8,19.2,12.5,5685.17,781.2,0.58,41.0
2024-05-05,7,8,LaserShip,ECONOMY,0.81,10.0,9.6,3.4,324.18,1160.99,13.56,8.94
2023-03-16,8,9,Amazon_Logistics,STANDARD,1.12,12.5,7.9,3.2,315.84,767.71,9.12,12.96
2023-03-03,8,2,DHL,STANDARD,3.73,17.4,14.6,5.1,1307.71,137.59,7.78,16.99
2024-05-31,3,7,LaserShip,ECONOMY,5.06,14.2,11.3,7.3,1175.88,1382.21,12.21,11.7
2023-09-29,1,1,Amazon_Logistics,STANDARD,5.81,27.7,21.2,15.9,9343.37,438.26,5.55,17.18
2023-01-29,3,8,FedEx,OVERNIGHT,1.02,10.9,10.3,3.2,357.69,1338.89,2.49,25.91
2023-12-15,6,2,FedEx,OVERNIGHT,0.89,9.6,8.1,1.7,129.27,1602.85,0.98,32.11
2023-06-26,7,3,OnTrac,OVERNIGHT,9.94,25.0,13.5,9.2,3101.16,445.73,1.73,28.72
2024-08-02,8,4,LaserShip,STANDARD,6.11,16.8,13.9,4.2,973.61,1927.65,6.5,11.11
2023-12-13,9,5,Amazon_Logistics,EXPRESS,2.26,16.3,10.8,4.2,739.77,868.34,2.56,16.65
2024-02-18,2,8,Amazon_Logistics,STANDARD,0.66,11.3,7.5,1.8,149.66,1689.84,8.44,12.28
2023-10-13,5,9,USPS,PRIORITY,5.38,14.4,14.1,6.3,1273.23,1850.54,3.82,14.05
2024-04-09,3,1,OnTrac,OVERNIGHT,10.37,25.5,17.9,14.5,6616.79,220.68,1.46,34.76
2024-03-17,9,8,OnTrac,STANDARD,3.6,13.8,11.0,4.0,610.0,945.12,6.3,13.25
2024-04-17,5,9,USPS,PRIORITY,7.75,24.5,16.9,11.5,4757.92,973.24,5.84,19.41
2024-04-30,9,3,OnTrac,PRIORITY,8.21,22.3,19.4,11.0,4769.71,1113.99,3.25,19.78
2023-11-28,6,9,USPS,EXPRESS,3.09,14.0,9.6,3.9,528.15,437.64,2.3,17.47
2024-05-13,2,8,Amazon_Logistics,ECONOMY,4.97,20.1,11.8,9.4,2211.49,1334.19,10.68,14.25
2023-07-07,9,7,FedEx,STANDARD,3.05,20.2,12.8,5.0,1288.05,325.96,5.52,18.28
2023-03-12,2,3,UPS,OVERNIGHT,4.0,16.0,13.4,6.8,1456.09,1613.93,1.21,32.63
2023-05-02,2,3,USPS,OVERNIGHT,0.88,9.9,8.6,2.1,179.26,1426.46,1.61,25.4
2024-10-13,6,7,DHL,STANDARD,7.52,12.1,12.0,9.0,1302.88,1823.97,7.91,18.37
2023-10-15,9,4,FedEx,ECONOMY,9.41,27.4,15.8,12.8,5561.18,861.45,8.53,17.61
2023-10-06,4,3,OnTrac,STANDARD,7.0,23.1,15.2,12.8,4498.29,1511.12,4.47,17.4
2024-09-03,3,7,LaserShip,PRIORITY,5.87,14.0,12.2,7.1,1209.13,836.06,5.94,15.31
2023-07-21,4,1,DHL,STANDARD,1.32,11.9,8.6,2.5,251.01,531.61,6.62,14.52
2023-02-28,6,3,FedEx,EXPRESS,9.39,25.4,19.3,11.8,5776.83,1353.46,1.09,31.63
2023-06-07,4,5,OnTrac,PRIORITY,1.11,12.8,9.6,2.8,341.52,1995.6,4.54,12.9
2024-08-27,7,3,DHL,OVERNIGHT,6.11,17.5,12.8,9.9,2216.59,975.67,1.46,40.92
2024-09-01,8,9,DHL,PRIORITY,5.0,19.3,11.5,8.2,1821.04,1725.18,5.29,23.63
2024-01-07,7,1,UPS,ECONOMY,6.64,18.1,10.9,10.2,2017.37,637.58,8.1,10.83
2023-01-24,4,2,UPS,OVERNIGHT,4.32,14.8,12.1,9.3,1657.86,56.42,1.68,34.99
2024-02-24,1,3,DHL,STANDARD,0.78,9.9,8.6,1.7,147.51,1406.46,9.37,14.45
2024-11-21,5,6,DHL,EXPRESS,1.49,12.6,9.1,3.0,338.68,412.58,2.75,28.39
2024-03-27,7,1,OnTrac,PRIORITY,0.68,11.0,7.8,2.1,184.33,1188.15,3.63,10.21
2024-07-02,9,1,USPS,PRIORITY,7.46,23.5,18.2,13.1,5591.66,1113.52,3.58,16.21
2023-09-12,6,6,USPS,STANDARD,3.67,16.5,14.7,7.6,1827.29,12.53,8.08,12.89
2023-09-26,4,3,FedEx,STANDARD,7.34,25.1,20.3,10.7,5459.67,351.54,6.14,22.64
2024-06-02,6,1,FedEx,STANDARD,4.82,18.4,13.9,6.3,1611.23,1994.28,3.21,12.34
2023-06-06,4,3,LaserShip,PRIORITY,2.74,13.9,11.8,5.3,865.25,1442.75,4.52,10.7
2024-10-01,8,9,USPS,EXPRESS,3.4,19.2,12.5,6.0,1431.98,1796.76,2.24,26.74
2023-07-31,5,1,OnTrac,EXPRESS,10.92,25.9,19.5,13.6,6877.85,1802.92,2.5,30.99
2023-08-15,8,6,Amazon_Logistics,EXPRESS,0.83,9.5,7.9,1.5,114.98,1500.83,2.73,17.7
2024-07-09,9,8,UPS,PRIORITY,4.41,17.3,12.4,9.2,1978.36,118.24,4.68,19.6
2023-03-13,1,8,FedEx,EXPRESS,4.59,15.7,11.6,6.8,1240.28,1586.9,3.12,24.89
2023-02-12,7,5,USPS,PRIORITY,1.75,11.2,10.1,3.6,412.44,1484.59,5.37,15.38
2024-02-13,5,2,DHL,STANDARD,4.14,17.8,16.8,7.4,2217.03,1054.26,6.68,15.76
2024-01-22,6,3,DHL,ECONOMY,4.87,17.8,11.8,5.5,1153.49,1453.64,7.63,12.28
2023-10-15,8,5,OnTrac,ECONOMY,1.86,12.7,8.7,3.5,389.57,638.96,9.8,8.13
2023-09-15,1,8,LaserShip,PRIORITY,3.85,18.1,13.1,7.5,1765.22,988.83,6.25,11.8
2024-12-26,5,7,DHL,PRIORITY,4.48,14.8,10.7,6.5,1027.66,502.78,5.13,26.04
2024-06-14,3,2,LaserShip,ECONOMY,3.59,17.6,14.1,6.3,1569.56,1114.31,10.03,9.02
2023-03-03,7,5,USPS,ECONOMY,2.45,14.5,13.3,4.0,776.27,1697.7,11.69,9.51
2023-11-07,5,4,OnTrac,OVERNIGHT,6.15,22.8,18.7,11.9,5057.48,738.03,1.33,31.43
2023-02-02,2,2,OnTrac,PRIORITY,3.88,17.8,13.0,6.9,1602.86,1883.31,3.21,13.23
2023-10-07,1,3,DHL,OVERNIGHT,2.44,14.6,9.6,5.1,707.64,284.61,1.07,39.03
2023-01-13,7,8,DHL,PRIORITY,0.68,13.6,9.6,2.1,271.43,1241.13,4.72,20.31
2023-08-14,3,5,DHL,STANDARD,2.85,16.9,9.9,4.0,669.92,1713.85,7.26,13.23
2023-09-13,8,9,OnTrac,OVERNIGHT,5.57,15.6,10.4,10.7,1734.93,139.45,2.63,26.91
2023-02-13,1,9,UPS,ECONOMY,0.87,9.6,9.6,2.3,212.28,1412.66,13.33,14.66
2023-03-07,9,7,DHL,PRIORITY,1.4,13.8,9.9,3.5,483.2,604.63,5.0,21.62
2024-01-23,2,2,Amazon_Logistics,EXPRESS,0.36,10.3,8.4,2.0,169.72,452.43,2.7,17.06
2023-07-25,9,8,OnTrac,STANDARD,3.52,18.2,17.1,6.3,1968.18,963.03,9.57,15.26
2024-09-18,3,9,USPS,EXPRESS,7.58,26.7,16.9,10.5,4756.28,863.04,2.44,23.51
2024-02-20,5,5,USPS,PRIORITY,7.6,27.8,16.7,9.6,4437.45,1607.97,4.18,17.07
2023-02-10,5,2,Amazon_Logistics,STANDARD,2.75,14.1,11.3,4.0,636.17,1791.72,8.21,9.82
2024-09-28,1,9,USPS,PRIORITY,1.52,11.1,9.7,3.0,318.0,1019.94,5.61,16.52
2023-08-10,9,4,DHL,EXPRESS,4.15,15.9,16.4,5.9,1556.52,1458.66,2.3,31.16
2023-06-12,2,5,UPS,STANDARD,2.62,12.0,11.6,5.0,694.81,939.11,7.66,13.77
2024-06-11,2,2,Amazon_Logistics,EXPRESS,5.9,13.8,12.1,7.8,1300.8,373.61,2.18,21.54
2024-11-29,3,6,OnTrac,OVERNIGHT,4.87,14.3,12.5,8.0,1437.96,1169.84,1.96,27.5
2023-03-30,6,4,UPS,EXPRESS,3.7,16.2,11.8,6.8,1304.11,278.11,2.18,23.47
2023-05-02,3,7,UPS,OVERNIGHT,9.67,16.8,18.0,16.0,4834.04,812.27,1.66,37.01
2024-11-26,7,9,FedEx,OVERNIGHT,3.16,14.9,15.2,6.4,1454.02,790.13,2.09,36.6
2023-12-03,1,3,LaserShip,OVERNIGHT,0.89,9.3,7.8,2.1,150.33,1100.61,1.35,22.5
2023-03-14,2,2,LaserShip,PRIORITY,1.52,12.1,10.0,3.3,403.55,1433.12,4.81,7.83
2024-05-12,1,2,OnTrac,EXPRESS,3.72,17.3,12.6,5.5,1204.38,77.13,1.96,22.68
2024-10-30,2,6,LaserShip,STANDARD,3.78,19.4,13.2,3.9,996.62,1746.41,8.34,13.14
2024-03-12,8,8,UPS,EXPRESS,5.57,15.1,13.2,7.4,1470.7,1776.7,3.4,28.24
2023-03-23,2,1,OnTrac,PRIORITY,2.87,16.3,13.5,6.5,1433.62,1835.62,4.31,11.7
2024-06-19,9,8,FedEx,ECONOMY,8.81,20.8,17.0,10.8,3808.24,587.56,10.25,21.13
2024-07-01,9,1,DHL,ECONOMY,0.95,9.0,9.0,2.0,163.28,60.38,4.21,7.21
2024-08-14,6,3,OnTrac,PRIORITY,6.51,22.6,19.4,15.2,6666.69,65.08,4.83,20.39
2023-01-26,9,6,OnTrac,OVERNIGHT,5.97,14.6,15.3,7.6,1709.5,1470.08,2.05,24.83
2023-05-23,2,4,DHL,PRIORITY,8.46,23.5,17.8,14.0,5846.71,299.08,2.52,31.52
2023-05-28,2,2,LaserShip,ECONOMY,3.19,14.1,12.0,4.1,701.72,343.28,10.11,6.36
2024-11-06,5,9,USPS,PRIORITY,0.88,9.1,8.3,1.9,146.22,817.98,3.85,16.22
2024-04-11,7,9,FedEx,STANDARD,1.68,12.3,9.7,3.0,358.64,358.7,4.42,15.94
2024-07-15,5,9,UPS,PRIORITY,2.86,16.6,13.5,6.9,1545.46,1513.18,5.15,20.91
2024-05-21,8,6,Amazon_Logistics,ECONOMY,2.94,15.8,8.7,4.4,599.49,1714.6,10.39,10.96
2023-06-25,1,1,UPS,STANDARD,2.83,14.2,14.2,6.9,1393.49,826.92,5.94,12.38
2023-04-13,5,4,Amazon_Logistics,PRIORITY,3.68,11.0,12.2,3.5,466.01,1247.23,4.45,14.56
2023-04-15,2,2,USPS,ECONOMY,5.6,26.4,19.6,8.5,4391.87,96.34,8.11,9.54
2023-08-17,7,3,LaserShip,ECONOMY,0.89,11.7,7.2,2.0,170.39,1374.32,15.45,6.52
2024-04-07,7,2,Amazon_Logistics,PRIORITY,3.15,13.1,11.6,4.4,668.88,770.41,2.79,17.24
2023-12-30,1,1,UPS,OVERNIGHT,3.02,12.3,11.7,3.5,500.96,996.4,1.08,25.8
2024-02-29,3,2,OnTrac,ECONOMY,2.88,10.5,12.0,3.7,462.27,1990.2,13.26,7.46
2024-01-27,9,7,Amazon_Logistics,STANDARD,1.25,8.5,7.9,2.2,146.15,107.85,7.34,14.97
2024-07-11,8,6,OnTrac,STANDARD,9.31,26.4,18.6,12.8,6302.55,1851.96,5.95,18.74
2023-01-11,6,7,UPS,PRIORITY,3.7,14.6,11.0,4.2,673.58,1989.37,3.63,17.88
2024-12-25,5,8,FedEx,ECONOMY,10.82,24.6,14.9,9.3,3433.85,624.28,9.13,21.29
2024-04-09,2,5,DHL,ECONOMY,3.72,18.4,11.7,5.7,1230.61,918.57,11.29,11.92
2024-03-26,1,6,LaserShip,PRIORITY,1.82,11.0,8.6,2.8,263.64,1208.65,4.41,18.29
2024-11-18,6,1,Amazon_Logistics,OVERNIGHT,4.81,19.3,13.3,6.5,1686.05,758.44,1.17,29.64
2024-09-05,3,7,LaserShip,EXPRESS,8.99,21.7,19.1,11.8,4874.53,1530.76,3.71,23.38
2023-08-06,2,1,FedEx,PRIORITY,2.75,16.8,10.4,3.5,612.32,203.03,3.92,16.16
2024-07-07,1,9,LaserShip,EXPRESS,10.32,23.8,17.0,11.1,4506.23,1626.83,3.93,24.69
2024-06-24,1,3,FedEx,EXPRESS,3.42,16.7,15.1,7.1,1793.81,826.47,1.71,23.31
2023-12-11,7,9,DHL,STANDARD,4.02,17.7,10.8,7.6,1453.11,1114.36,10.72,20.34
2023-03-28,1,7,LaserShip,STANDARD,4.87,21.0,14.0,5.6,1628.61,188.65,8.71,14.65
2024-03-08,2,1,Amazon_Logistics,OVERNIGHT,10.61,23.5,17.2,11.2,4511.6,1314.97,1.34,29.12
2023-04-16,7,8,Amazon_Logistics,ECONOMY,1.81,12.0,11.2,3.4,462.91,360.17,13.52,9.09
2024-01-16,6,6,LaserShip,ECONOMY,1.24,9.9,8.9,2.9,250.64,689.12,12.44,7.2
2023-10-29,1,4,OnTrac,STANDARD,4.45,22.0,13.7,4.9,1463.65,413.99,7.82,12.31
2023-10-20,2,8,UPS,ECONOMY,1.77,10.0,10.4,2.4,252.82,1331.34,12.73,12.05
2024-01-08,6,8,USPS,EXPRESS,6.47,17.4,13.2,6.7,1537.96,91.16,3.31,15.73
2024-12-24,4,5,Amazon_Logistics,EXPRESS,0.7,10.2,7.6,2.1,164.35,1953.97,2.52,15.15
2024-09-23,5,8,FedEx,STANDARD,3.95,18.4,14.7,6.0,1625.74,127.19,6.96,19.76
2024-06-12,9,6,FedEx,STANDARD,1.88,12.5,9.5,3.3,392.05,1132.08,5.08,15.89
2023-08-23,9,7,LaserShip,EXPRESS,5.01,13.3,11.7,8.8,1367.2,417.98,4.04,17.49
2024-04-17,5,2,Amazon_Logistics,EXPRESS,2.32,11.4,8.6,3.2,320.6,1616.77,2.36,17.21
2024-07-11,7,5,FedEx,PRIORITY,1.31,10.8,10.6,2.8,323.8,1303.21,3.43,20.41
2023-02-22,7,5,UPS,OVERNIGHT,3.35,13.2,11.0,2.5,361.07,1414.82,1.43,33.36
2024-04-09,6,5,LaserShip,OVERNIGHT,1.52,12.8,9.1,2.8,326.39,1504.88,1.52,22.18
2024-10-07,7,6,DHL,ECONOMY,1.32,12.7,9.1,3.0,346.59,559.12,10.68,11.26
2023-07-14,9,3,FedEx,STANDARD,9.33,22.7,21.7,12.2,5991.88,291.08,5.46,22.93
2024-01-16,4,1,DHL,EXPRESS,1.29,12.2,8.8,3.3,348.96,1166.75,1.57,25.18
2023-08-24,3,5,OnTrac,EXPRESS,1.7,13.3,8.4,3.4,376.48,191.8,3.89,24.07
2023-04-16,6,6,DHL,OVERNIGHT,5.98,16.9,11.9,6.1,1216.34,392.1,2.21,38.49
2023-02-05,2,8,DHL,EXPRESS,3.09,18.6,12.6,5.5,1278.49,1892.27,3.6,28.8
2023-11-17,2,6,LaserShip,OVERNIGHT,2.81,15.7,11.3,4.2,746.81,213.37,2.51,26.88
2024-06-03,3,7,OnTrac,ECONOMY,3.82,15.7,12.4,9.7,1884.63,1207.07,12.56,12.09
2023-03-14,1,8,FedEx,STANDARD,1.38,13.8,9.5,2.2,289.4,945.43,8.52,16.49
2023-08-25,6,6,LaserShip,ECONOMY,1.48,10.7,8.1,3.0,264.89,472.89,11.49,7.2
2024-03-31,9,7,USPS,EXPRESS,0.69,9.4,9.8,1.9,174.43,1045.55,3.25,17.02
2024-07-19,4,6,LaserShip,STANDARD,0.87,9.1,7.8,2.0,140.35,596.92,8.78,7.74
2024-09-11,1,8,FedEx,EXPRESS,3.55,19.1,15.2,5.0,1465.18,763.86,2.75,27.39
2024-07-31,6,4,DHL,PRIORITY,10.22,24.6,17.9,9.4,4157.89,1897.34,3.39,31.91
2024-02-08,7,5,DHL,OVERNIGHT,3.56,15.6,9.8,4.2,643.64,282.04,1.94,31.6
2023-06-13,9,6,DHL,EXPRESS,1.46,12.0,9.8,3.8,437.87,875.02,2.3,32.34
2023-01-02,3,2,FedEx,OVERNIGHT,0.89,9.9,9.2,1.9,173.87,1997.35,0.96,27.69
2023-06-26,3,4,UPS,PRIORITY,0.95,11.8,8.8,2.0,205.84,1847.34,3.07,15.27
2023-06-26,5,1,UPS,PRIORITY,1.74,14.1,10.2,3.5,498.37,284.63,2.27,18.36
2024-11-01,2,6,OnTrac,PRIORITY,3.99,14.8,14.0,6.1,1267.38,871.97,5.53,15.85
2023-12-08,6,6,FedEx,EXPRESS,0.99,11.0,8.4,1.6,147.35,287.17,2.41,18.68
2023-10-17,2,3,FedEx,STANDARD,6.1,16.8,11.7,10.0,1943.88,28.78,4.41,17.74
2023-10-17,2,2,UPS,PRIORITY,3.08,16.7,11.7,5.4,1065.46,1351.44,3.22,20.37
2023-02-02,8,9,DHL,EXPRESS,2.5,14.1,11.5,3.4,551.76,1967.5,3.9,28.69
2024-05-15,5,6,OnTrac,ECONOMY,3.95,13.0,12.1,4.1,642.18,1046.34,12.82,9.43
2023-11-23,2,7,LaserShip,EXPRESS,6.82,24.3,15.8,15.6,5999.83,1616.67,4.16,25.75
2024-07-04,1,1,LaserShip,PRIORITY,5.83,14.9,12.4,8.3,1534.89,1163.36,3.98,11.82
2024-05-19,7,9,Amazon_Logistics,EXPRESS,2.69,16.9,12.7,6.9,1474.31,903.63,3.76,21.83
2024-07-08,3,2,USPS,STANDARD,5.29,18.8,15.8,6.8,2019.95,1391.17,6.74,11.49
2023-03-08,8,5,Amazon_Logistics,PRIORITY,3.69,15.8,16.2,5.8,1482.35,1592.94,4.71,11.56
2023-09-01,6,5,USPS,OVERNIGHT,6.94,14.8,11.2,7.2,1201.45,1960.12,1.58,23.98
2023-04-25,3,3,OnTrac,OVERNIGHT,2.86,13.9,11.9,2.9,475.11,1428.22,1.47,26.75
2023-02-02,3,4,DHL,PRIORITY,2.09,12.4,10.8,3.9,524.63,890.09,5.67,20.03
2023-06-26,6,1,UPS,PRIORITY,2.13,15.3,10.6,4.1,669.84,1012.29,2.53,13.31
2024-02-29,8,7,FedEx,PRIORITY,6.81,16.5,14.0,9.1,2102.42,567.22,4.6,23.73
2024-07-06,6,3,Amazon_Logistics,ECONOMY,5.83,14.5,12.4,7.4,1337.02,1798.39,6.52,9.21
2024-03-01,4,8,FedEx,PRIORITY,10.49,24.0,21.2,10.2,5181.45,1294.77,4.8,28.5
2023-04-05,3,7,LaserShip,EXPRESS,9.78,25.0,17.6,12.0,5273.1,135.62,4.87,26.38
2023-11-28,5,4,UPS,ECONOMY,3.86,18.4,16.0,4.7,1392.87,252.44,8.87,10.21
2023-03-23,7,3,UPS,PRIORITY,8.08,22.7,15.0,9.7,3306.72,89.53,2.67,23.0
2024-05-07,9,6,UPS,EXPRESS,5.11,18.5,14.5,5.5,1486.26,706.1,2.96,26.46
2024-10-21,2,9,Amazon_Logistics,PRIORITY,0.98,10.2,7.8,2.4,192.04,1519.09,4.75,14.62
2024-10-28,5,8,USPS,EXPRESS,10.53,23.0,22.4,11.5,5968.29,1371.26,4.49,27.43
2024-12-29,6,9,UPS,PRIORITY,3.62,14.9,16.1,5.5,1326.87,431.04,5.98,17.57
2023-12-29,2,2,Amazon_Logistics,OVERNIGHT,3.3,16.0,10.8,2.9,497.21,1754.38,0.69,24.47
2024-01-16,4,3,LaserShip,ECONOMY,5.42,13.4,11.6,8.8,1372.72,1673.8,10.98,9.16
2024-05-12,2,7,USPS,EXPRESS,1.3,12.0,8.8,3.1,330.56,1786.62,3.43,17.84
2024-09-09,7,3,LaserShip,STANDARD,4.76,19.3,13.8,6.4,1710.62,1891.8,4.9,8.44
2024-04-24,8,4,LaserShip,ECONOMY,5.45,15.1,11.8,9.5,1705.02,208.81,12.09,10.61
2024-04-09,9,4,USPS,EXPRESS,2.86,15.9,9.9,4.7,746.63,1967.43,2.29,17.18
2024-10-17,6,3,FedEx,STANDARD,6.24,15.0,12.2,7.9,1442.08,1006.2,7.81,15.22
2024-06-04,8,5,USPS,OVERNIGHT,0.86,8.7,8.5,2.3,169.56,1097.53,1.14,20.06
2023-05-18,8,2,OnTrac,ECONOMY,2.14,12.2,8.4,2.6,262.34,718.96,7.66,7.51
2024-07-16,1,5,Amazon_Logistics,PRIORITY,2.41,14.6,11.7,4.7,796.58,1746.21,3.96,14.99
2023-09-20,1,1,LaserShip,ECONOMY,0.65,8.2,9.3,2.0,154.57,1865.49,11.79,4.07
2023-08-06,6,9,DHL,STANDARD,5.42,14.8,13.1,5.2,1015.82,163.76,10.26,20.23
2024-12-31,4,7,LaserShip,EXPRESS,4.06,12.2,11.5,3.6,502.94,300.55,3.33,17.38
2024-08-16,4,7,FedEx,EXPRESS,5.14,18.9,11.5,6.1,1313.23,1549.74,2.66,24.37
2024-02-04,5,5,Amazon_Logistics,PRIORITY,10.39,23.0,14.6,11.5,3834.42,1854.2,3.7,21.76
2024-06-18,3,1,OnTrac,ECONOMY,3.79,15.3,16.6,7.0,1789.54,608.18,6.55,7.27
2023-01-15,6,1,Amazon_Logistics,ECONOMY,10.55,24.7,20.0,8.2,4038.61,1804.48,8.91,11.27
2023-10-31,8,2,FedEx,PRIORITY,7.45,17.9,18.2,12.4,4044.81,377.61,3.79,27.26
2024-04-24,1,8,OnTrac,ECONOMY,8.12,23.0,16.7,15.1,5791.27,339.61,13.74,18.35
2023-05-31,6,3,Amazon_Logistics,EXPRESS,2.97,15.6,9.6,4.1,613.92,1844.99,2.43,17.04
2024-09-16,7,7,USPS,ECONOMY,1.75,16.5,11.9,3.5,683.31,909.7,13.36,8.3
2023-06-30,1,8,FedEx,PRIORITY,0.99,12.1,9.1,3.1,343.11,148.03,3.86,17.95
2024-10-27,1,9,LaserShip,OVERNIGHT,4.57,17.9,15.0,6.1,1650.96,101.03,2.22,29.55
2023-08-12,9,3,UPS,ECONOMY,3.05,13.6,11.4,4.1,628.46,300.02,10.76,8.24
2023-03-01,9,6,FedEx,PRIORITY,0.84,10.8,8.6,2.1,190.82,1237.84,2.86,16.12
2023-10-27,9,6,USPS,STANDARD,0.58,8.1,7.8,2.0,124.33,946.72,7.36,11.51
2023-06-07,4,5,LaserShip,STANDARD,1.61,12.3,9.0,2.8,304.73,1996.65,6.82,5.59
2024-07-03,7,8,FedEx,ECONOMY,3.55,18.5,13.2,6.7,1628.06,814.48,9.93,15.6
2023-12-30,4,8,DHL,OVERNIGHT,4.78,17.3,11.6,9.4,1883.89,1637.74,2.45,39.33
2023-01-13,7,8,DHL,ECONOMY,3.0,12.8,10.6,4.4,594.85,1115.35,11.99,14.81
2023-11-07,7,8,USPS,EXPRESS,1.8,11.9,8.4,2.7,270.38,1421.37,2.77,16.02
2023-01-11,5,7,Amazon_Logistics,ECONOMY,6.93,16.5,10.9,7.3,1319.46,744.67,10.59,13.35
2024-02-20,3,4,USPS,OVERNIGHT,4.46,22.5,14.3,6.5,2081.97,971.43,1.4,25.8
2024-01-02,4,5,FedEx,EXPRESS,0.51,9.8,7.3,2.2,160.68,1481.72,2.43,21.86
2023-10-27,4,5,USPS,ECONOMY,1.38,10.8,9.6,2.5,261.23,875.08,11.06,5.43
2023-04-11,6,4,DHL,EXPRESS,6.16,26.6,17.9,11.4,5456.39,631.74,2.85,35.73
2023-09-05,9,8,USPS,PRIORITY,9.03,25.3,17.2,10.2,4448.27,885.94,4.14,21.21
2024-09-24,6,5,OnTrac,PRIORITY,1.45,10.8,9.7,3.7,383.77,1007.46,5.68,15.48
2023-11-11,9,1,FedEx,STANDARD,0.99,10.3,8.0,1.8,151.68,1164.43,6.15,8.38
2024-04-19,1,4,Amazon_Logistics,ECONOMY,3.22,14.2,10.1,4.3,613.16,49.23,6.53,8.13
2024-04-03,5,5,Amazon_Logistics,STANDARD,3.43,16.7,12.1,10.1,2048.12,1058.29,8.66,11.42
2023-11-28,8,6,LaserShip,OVERNIGHT,4.28,14.1,14.4,5.9,1202.9,1921.65,2.2,25.12
2024-02-04,4,2,LaserShip,PRIORITY,4.91,15.2,13.0,5.6,1096.85,373.13,4.98,13.33
2024-07-22,3,6,UPS,PRIORITY,1.42,12.1,8.7,3.2,330.8,1803.11,4.49,15.5
2024-06-19,1,9,LaserShip,EXPRESS,0.74,11.5,8.4,2.5,247.39,1380.97,4.57,13.65
2024-08-04,8,7,DHL,EXPRESS,1.72,12.9,8.9,3.1,349.51,1327.67,3.67,29.41
2024-12-27,8,1,DHL,ECONOMY,2.44,14.5,11.6,3.9,649.86,1923.13,9.13,6.14
2024-09-11,2,6,FedEx,EXPRESS,0.7,10.4,8.7,2.2,198.06,1548.49,1.54,24.7
2023-11-23,4,1,OnTrac,STANDARD,2.04,12.9,9.6,4.6,564.7,1415.83,6.12,11.77
2023-03-22,9,6,Amazon_Logistics,EXPRESS,0.85,9.3,7.1,2.2,143.56,1471.95,2.16,18.19
2024-09-09,5,4,DHL,STANDARD,5.5,17.9,13.7,7.7,1880.85,775.32,7.69,20.27
2024-10-08,9,9,UPS,ECONOMY,3.24,13.9,12.4,3.6,614.01,490.23,8.64,12.66
2024-08-20,2,8,FedEx,ECONOMY,4.79,17.0,15.5,8.4,2213.28,1823.65,12.2,16.47
2024-06-06,1,5,USPS,STANDARD,5.13,13.2,13.1,9.9,1706.95,1940.76,7.08,11.56
2023-06-14,9,9,USPS,ECONOMY,1.51,11.8,9.2,3.0,328.02,1352.29,4.92,10.35
2024-03-24,6,2,DHL,ECONOMY,3.11,12.1,11.5,4.6,648.4,177.68,6.94,8.92
2024-09-24,3,7,USPS,PRIORITY,9.11,23.8,19.5,13.8,6422.59,1995.05,3.63,23.92
2024-02-02,8,5,LaserShip,OVERNIGHT,5.91,23.9,17.3,11.1,4602.51,1602.52,2.25,26.31
2024-08-02,4,9,Amazon_Logistics,STANDARD,5.55,22.3,19.1,13.4,5722.66,600.01,10.16,22.5
2024-10-30,1,8,LaserShip,OVERNIGHT,0.63,10.1,8.2,2.7,224.92,1383.12,2.12,23.29
2023-04-26,8,8,USPS,EXPRESS,1.01,11.1,8.0,1.8,157.19,521.52,3.15,17.65
2024-09-27,7,6,USPS,STANDARD,4.6,19.7,16.1,6.2,1969.78,1909.75,8.26,12.64
