ship_date,origin_zip,dest_zip,origin_zone,dest_zone,carrier,service_level,package_weight_lbs,package_length_in,package_width_in,package_height_in,transit_time_days,shipping_cost_usd
2023-08-21,55020,60077,5,6,Regional_Express,Express,0.22,6.7,5.3,6.2,3.2,23.62
2023-08-21,90039,20055,4,8,UPS,Ground,0.85,7.1,6.4,5.5,5.6,24.02
2023-08-21,20096,70090,8,7,FedEx,Ground,0.73,8.1,5.9,3.3,3.8,15.89
2023-08-21,10084,48084,8,7,USPS,Ground,2.04,7.2,3.5,5.6,3.8,12.0
2023-08-22,90072,48096,4,7,USPS,Express,3.56,6.5,8.5,4.7,1.6,33.14
2023-08-22,30013,40090,7,6,LaserShip,Ground,0.72,6.2,7.2,5.6,4.6,
2023-08-22,30095,40073,7,6,LaserShip,Ground,2.38,6.8,3.0,4.5,3.7,13.52
2023-08-22,90091,10018,4,8,UPS,Ground,7.58,7.3,8.3,3.8,4.5,23.35
2023-08-22,30080,33045,7,8,UPS,Priority,0.84,9.6,4.9,6.0,2.0,20.62
2023-08-22,30098,20067,7,8,Regional_Express,Priority,1.11,4.8,6.5,2.7,2.5,16.53
2023-08-22,60038,48096,6,7,FedEx,Ground,20.31,13.0,10.0,13.9,3.4,39.2
2023-08-22,80093,80061,4,4,FedEx,Ground,2.4,11.6,4.1,2.0,2.6,16.77
2023-08-22,60076,70051,6,7,LaserShip,Ground,3.86,6.5,7.7,2.0,4.7,13.72
2023-08-22,70046,60015,7,6,OnTrac,Ground,8.09,9.8,7.7,2.3,,19.63
2023-08-22,60046,90089,6,4,Regional_Express,Express,4.91,6.4,6.8,2.0,2.6,35.78
2023-08-22,70046,99091,7,4,LaserShip,Priority,1.81,5.3,4.1,4.8,2.6,18.99
2023-08-22,80017,40015,4,6,DHL,Priority,1.28,4.0,6.0,3.8,2.5,27.99
2023-08-22,20051,83044,8,2,Regional_Express,Priority,5.12,4.5,4.5,3.9,4.7,37.9
2023-08-22,50037,30031,5,7,USPS,Express,3.53,6.5,7.6,5.2,1.7,25.44
2023-08-22,83026,48014,2,7,FedEx,Ground,1.32,5.1,4.3,7.6,5.2,29.01
2023-08-22,30025,90041,7,4,UPS,Ground,0.78,4.0,4.4,3.8,5.1,16.48
2023-08-22,80096,90096,4,4,Amazon_Logistics,Express,6.85,9.8,9.6,5.1,2.2,34.28
2023-08-22,55059,70011,5,7,USPS,Express,1.15,4.0,6.0,5.3,1.7,23.38
2023-08-22,30045,33079,7,8,Regional_Express,Priority,6.24,9.0,5.9,8.4,4.2,22.32
2023-08-22,20085,10039,8,8,LaserShip,Ground,2.74,7.0,7.2,2.7,4.4,13.24
2023-08-22,90039,30047,4,7,Regional_Express,Ground,4.02,8.4,4.7,2.8,5.5,14.7
2023-08-22,83074,90097,2,4,OnTrac,Ground,0.85,5.6,6.8,5.1,3.9,15.12
2023-08-22,70048,20072,7,8,UPS,Priority,2.62,7.1,6.4,4.3,2.8,16.81
2023-08-22,83054,90038,2,4,OnTrac,Ground,5.69,7.2,4.8,9.8,4.4,15.14
2023-08-22,90054,90049,4,4,USPS,Express,0.64,5.5,5.1,7.3,1.6,21.5
2023-08-22,20048,97015,8,5,OnTrac,Overnight,1.96,10.5,4.4,2.0,1.2,87.46
2023-08-22,20049,10049,8,8,OnTrac,Express,1.46,7.3,5.1,4.5,2.0,23.14
2023-08-22,30029,10089,7,8,Amazon_Logistics,Ground,0.92,5.8,5.7,6.7,3.9,11.45
2023-08-22,40040,10022,6,8,OnTrac,Priority,0.95,7.1,6.8,2.4,4.2,16.3
2023-08-22,30014,20051,7,8,Amazon_Logistics,Ground,0.46,4.5,7.3,4.5,2.9,10.3
2023-08-22,30027,83093,7,2,USPS,Ground,4.01,9.6,6.3,2.5,6.8,25.01
2023-08-22,60089,30049,6,7,LaserShip,Ground,2.09,6.2,3.0,5.4,4.0,12.28
2023-08-22,33018,33065,8,8,Regional_Express,Ground,0.65,4.0,3.8,5.7,3.0,11.27
2023-08-22,90060,10032,4,8,Regional_Express,Priority,1.63,5.6,5.1,4.3,4.6,21.38
2023-08-22,83069,90016,2,4,Regional_Express,Express,0.76,9.8,5.6,3.1,2.9,29.0
2023-08-22,10043,60074,8,6,OnTrac,Overnight,0.78,5.6,5.8,2.0,1.4,84.44
2023-08-22,70082,90047,7,4,Amazon_Logistics,Express,1.02,5.4,3.2,3.8,2.0,30.86
2023-08-22,40067,50048,6,5,Regional_Express,Express,2.49,6.3,6.1,4.4,2.9,24.61
2023-08-22,48082,40026,7,6,USPS,Priority,0.53,6.9,7.7,3.2,2.9,14.23
2023-08-22,10093,90047,8,4,UPS,Express,1.91,9.8,4.3,4.8,2.6,45.54
2023-08-22,50042,90035,5,4,Regional_Express,Express,0.35,6.8,3.0,2.3,2.9,19.48
2023-08-22,40087,99062,6,4,Amazon_Logistics,Express,0.51,8.4,6.3,2.0,1.2,22.57
2023-08-22,20036,10078,8,8,LaserShip,Express,4.33,4.1,6.3,7.5,1.9,27.95
2023-08-22,70020,50041,7,5,OnTrac,Ground,2.94,9.3,4.7,2.7,4.2,16.62
2023-08-22,90058,99014,4,4,Regional_Express,Priority,1.17,5.1,6.8,2.0,2.3,11.71
2023-08-22,48012,90077,7,4,Amazon_Logistics,Ground,2.38,6.1,3.0,4.6,4.5,15.61
2023-08-22,33042,30055,8,7,Amazon_Logistics,Express,0.49,8.6,3.6,3.3,1.8,24.97
2023-08-22,50065,10012,5,8,Regional_Express,Express,2.9,7.6,4.2,2.4,2.5,30.73
2023-08-22,50055,90033,5,4,LaserShip,Ground,0.58,9.1,4.7,3.2,5.2,11.61
2023-08-22,48065,90052,7,4,Regional_Express,Ground,0.44,8.1,5.5,3.8,6.2,14.51
2023-08-22,99011,14020,4,7,OnTrac,Ground,1.95,7.4,6.6,3.8,5.7,17.73
2023-08-22,40069,48088,6,7,UPS,Ground,0.83,4.0,3.5,4.6,3.4,12.37
2023-08-22,20085,90031,8,4,DHL,Ground,2.57,4.0,3.0,3.8,4.9,30.44
2023-08-22,33022,40082,8,6,USPS,Ground,0.79,5.6,4.6,2.8,4.2,13.82
2023-08-22,33086,48051,8,7,OnTrac,Ground,6.48,7.4,6.3,6.3,5.1,19.07
2023-08-23,30037,50027,7,5,Regional_Express,Ground,0.7,5.9,5.6,4.2,5.0,11.59
2023-08-23,90040,20011,4,8,Regional_Express,Express,1.44,7.1,5.3,5.4,4.0,35.9
2023-08-23,99038,10019,4,8,Amazon_Logistics,Priority,1.44,5.0,5.2,4.1,2.2,20.8
2023-08-23,48033,20049,7,8,UPS,Express,5.78,9.8,3.0,4.1,1.6,39.98
2023-08-23,70010,60056,7,6,FedEx,Overnight,0.79,5.2,5.0,5.4,1.0,87.59
2023-08-23,10014,60095,8,6,USPS,Ground,3.02,7.6,6.4,4.7,3.1,13.88
2023-08-23,99083,80036,4,4,UPS,Ground,1.66,4.0,3.3,3.9,3.0,11.54
2023-08-23,90089,60026,4,6,Regional_Express,Ground,0.72,8.4,3.0,2.0,4.4,12.24
2023-08-23,90097,83075,4,2,LaserShip,Ground,2.51,6.5,5.0,3.5,3.4,12.87
2023-08-23,90052,48036,4,7,USPS,Ground,0.77,8.4,5.1,2.0,5.1,11.42
2023-08-23,20094,20026,8,8,OnTrac,Ground,3.41,10.5,3.5,5.4,3.2,12.96
2023-08-23,30019,90093,7,4,DHL,Priority,2.96,4.8,5.4,2.0,3.9,25.47
2023-08-23,40012,40060,6,6,UPS,Express,0.41,5.2,7.6,3.9,2.5,24.05
2023-08-23,10060,48023,8,7,USPS,Express,2.0,4.4,3.9,4.2,1.8,21.49
2023-08-23,80074,20083,4,8,FedEx,Ground,0.34,6.7,4.9,4.4,4.5,23.86
2023-08-23,10051,30092,8,7,OnTrac,Priority,0.65,6.4,4.2,3.1,4.1,15.56
2023-08-23,50035,90060,5,4,USPS,Ground,1.44,8.2,6.2,5.0,3.4,11.56
2023-08-23,83041,80038,2,4,UPS,Overnight,5.97,8.2,3.5,2.0,1.0,102.36
2023-08-23,97059,40025,5,6,UPS,Ground,1.12,9.7,4.0,2.0,3.6,12.92
2023-08-23,10019,83075,8,2,UPS,Ground,6.5,10.3,5.5,7.2,6.5,37.45
2023-08-23,70043,20031,7,8,USPS,Express,1.46,6.1,5.0,4.3,1.2,24.71
2023-08-23,97076,40093,5,6,USPS,Express,5.06,8.4,6.2,7.7,1.9,29.63
2023-08-23,40052,83097,6,2,DHL,Ground,1.92,10.4,5.0,4.2,5.4,25.9
2023-08-23,90033,30094,4,7,DHL,Express,0.31,7.7,4.8,4.0,2.3,37.44
2023-08-23,40045,97057,6,5,Regional_Express,Overnight,2.12,4.0,4.5,3.3,1.5,66.8
2023-08-23,20077,60065,8,6,Amazon_Logistics,Express,1.27,9.1,4.6,5.1,1.8,21.8
2023-08-23,60038,20074,6,8,DHL,Ground,0.46,7.7,6.2,3.9,4.1,15.11
2023-08-23,20090,97029,8,5,USPS,Ground,0.53,6.4,4.9,2.0,4.9,11.44
2023-08-23,20084,70098,8,7,FedEx,Express,2.01,5.9,5.1,6.0,1.6,32.48
2023-08-23,14046,90062,7,4,DHL,Ground,2.88,7.1,5.0,3.5,5.8,23.39
2023-08-23,50044,20050,5,8,FedEx,Ground,0.92,8.0,3.4,2.0,4.6,18.76
2023-08-23,60017,80014,6,4,OnTrac,Priority,29.15,8.0,13.0,7.9,3.4,59.82
2023-08-23,90025,83040,4,2,Amazon_Logistics,Express,0.99,6.7,5.9,2.6,1.9,24.98
2023-08-23,55072,80016,5,4,DHL,Express,17.76,17.3,7.3,4.9,3.2,72.72
2023-08-23,70032,83017,7,2,FedEx,Overnight,3.32,5.2,6.4,3.4,1.0,171.82
2023-08-23,90067,90085,4,4,USPS,Priority,0.52,4.2,5.0,2.3,1.8,10.06
2023-08-23,90039,50056,4,5,LaserShip,Express,1.16,6.9,4.7,2.5,1.9,25.39
2023-08-23,50022,48075,5,7,LaserShip,Express,1.23,6.6,3.4,4.3,2.3,25.12
2023-08-23,40092,10012,6,8,LaserShip,Priority,1.52,7.7,4.6,2.5,3.0,13.98
2023-08-23,90067,90056,4,4,FedEx,Ground,2.8,6.5,4.6,2.0,2.1,16.64
2023-08-23,30034,05016,7,8,FedEx,Express,0.21,4.0,5.8,3.3,1.2,32.86
2023-08-23,40096,60038,6,6,FedEx,Ground,1.27,4.0,5.5,2.0,1.8,12.27
2023-08-24,70023,20059,7,8,Amazon_Logistics,Express,9.8,8.7,8.1,6.8,1.8,42.53
2023-08-24,60011,90037,6,4,UPS,Ground,0.76,6.0,3.6,2.0,2.8,11.43
2023-08-24,05021,10047,8,8,UPS,Ground,0.83,6.4,6.0,2.0,2.4,10.68
2023-08-24,48016,90067,7,4,LaserShip,Express,2.58,5.6,7.9,7.1,21.510978055336608,35.61
2023-08-24,10090,70079,8,7,UPS,Ground,4.12,8.7,7.1,2.0,4.6,19.66
2023-08-24,50013,40041,5,6,Amazon_Logistics,Overnight,6.5,9.4,6.1,6.2,1.2,83.79
2023-08-24,70049,90048,7,4,OnTrac,Express,1.81,9.6,5.7,5.5,2.3,26.88
2023-08-24,48047,33030,7,8,DHL,Priority,3.62,7.2,6.7,6.3,4.0,30.33
2023-08-24,55046,55084,5,5,UPS,Ground,0.61,4.5,4.5,4.2,2.3,11.1
2023-08-24,10070,55096,8,5,UPS,Ground,5.95,4.0,4.1,4.7,4.8,23.82
2023-08-24,50020,30015,5,7,UPS,Priority,8.13,7.6,9.3,6.5,2.9,24.52
2023-08-24,90095,90069,4,4,UPS,Express,2.08,9.1,7.0,3.5,1.8,25.41
2023-08-24,40092,90082,6,4,FedEx,Ground,1.59,7.3,5.3,3.8,3.0,15.97
2023-08-24,80061,90089,4,4,Amazon_Logistics,Ground,0.5,4.0,5.6,7.8,3.6,7.23
2023-08-24,10046,80021,8,4,LaserShip,Express,0.78,5.2,5.2,6.2,3.6,33.16
2023-08-24,30068,40049,7,6,DHL,Priority,7.28,4.4,6.4,3.4,3.0,29.82
2023-08-24,10084,33019,8,8,LaserShip,Ground,1.96,7.1,6.3,5.1,2.9,11.52
2023-08-24,70036,90041,7,4,Amazon_Logistics,Ground,0.63,4.0,4.4,3.3,4.5,12.93
2023-08-24,80066,90088,4,4,FedEx,Express,0.94,7.6,5.8,6.4,15.024695923042099,25.94
2023-08-24,50072,99022,5,4,OnTrac,Ground,4.4,5.0,6.4,4.8,4.9,17.01
2023-08-24,48068,70018,7,7,UPS,Ground,0.86,8.6,5.6,2.0,2.1,11.25
2023-08-24,10069,30035,8,7,DHL,Ground,1.45,4.0,4.5,2.6,3.9,14.78
2023-08-24,90093,40075,4,6,OnTrac,Express,4.72,4.0,6.2,6.4,3.2,32.25
2023-08-24,70092,40041,7,6,Amazon_Logistics,Ground,1.55,4.0,5.8,2.0,3.8,12.73
2023-08-24,10018,10078,8,8,DHL,Ground,5.01,12.2,7.1,2.6,2.9,20.0
2023-08-24,80053,14053,4,7,FedEx,Overnight,1.3,6.6,5.0,5.1,2.0,101.18
2023-08-24,20093,70051,8,7,UPS,Express,1.56,8.4,3.9,5.9,2.6,28.15
2023-08-24,20021,10096,8,8,FedEx,Priority,0.89,7.3,8.0,2.0,1.6,20.31
2023-08-24,83088,40041,2,6,Regional_Express,Priority,9.75,8.4,7.3,4.0,3.5,34.7
2023-08-24,40045,40085,6,6,UPS,Express,1.04,4.2,4.9,6.0,2.4,24.62
2023-08-24,10078,30080,8,7,FedEx,Priority,2.31,4.2,5.6,2.0,2.3,23.81
2023-08-24,20034,90013,8,4,DHL,Express,0.67,4.7,5.0,2.0,4.1,49.8
2023-08-24,90092,50028,4,5,DHL,Overnight,5.52,9.1,5.5,4.2,1.3,142.39
2023-08-24,48071,70045,7,7,LaserShip,Ground,0.51,5.8,4.5,3.7,3.2,9.01
2023-08-24,40083,80020,6,4,LaserShip,Priority,0.23,6.4,3.6,2.4,5.0,17.21
2023-08-24,20049,10077,8,8,LaserShip,Ground,1.64,5.7,5.7,3.2,2.7,9.76
2023-08-24,10093,10025,8,8,Amazon_Logistics,Ground,0.99,4.0,5.6,4.0,2.6,9.2
2023-08-24,90025,55076,4,5,Amazon_Logistics,Overnight,4.13,7.7,3.0,3.3,1.3,83.45
2023-08-24,99073,90017,4,4,OnTrac,Ground,0.57,4.0,5.3,3.3,3.1,9.86
2023-08-24,40037,90022,6,4,Amazon_Logistics,Priority,0.4,4.0,6.9,6.1,2.9,15.52
2023-08-24,14045,10065,7,8,USPS,Express,3.71,9.1,3.9,4.4,1.9,30.36
2023-08-24,10030,20049,8,8,LaserShip,Ground,1.35,5.6,5.4,4.2,3.9,11.09
2023-08-24,40059,80048,6,4,UPS,Priority,0.97,4.0,6.9,5.5,2.4,19.95
2023-08-24,10071,90010,8,4,Amazon_Logistics,Express,0.41,7.4,3.2,4.8,2.8,29.34
2023-08-24,90019,30021,4,7,LaserShip,Express,0.63,4.0,4.7,4.0,3.4,23.22
2023-08-24,90091,83077,4,2,DHL,Express,2.55,8.0,5.7,5.4,2.8,39.32
2023-08-24,90028,48012,4,7,Amazon_Logistics,Ground,0.89,8.0,6.7,3.0,4.8,14.18
2023-08-24,90091,90039,4,4,UPS,Overnight,4.45,8.5,8.7,5.8,1.0,93.3
2023-08-24,80015,90015,4,4,OnTrac,Overnight,0.22,7.2,5.7,5.8,,70.01
2023-08-24,90081,50023,4,5,Amazon_Logistics,Priority,1.1,4.0,4.4,3.7,2.8,15.98
2023-08-24,99030,30061,4,7,LaserShip,Ground,2.26,5.6,6.2,2.7,5.6,15.48
2023-08-25,30074,90030,7,4,LaserShip,Ground,2.5,7.0,7.0,5.3,7.4,20.01
2023-08-25,20033,05032,8,8,UPS,Ground,1.22,6.4,5.4,4.7,3.5,10.91
2023-08-25,30062,30046,7,7,Regional_Express,Express,0.89,8.1,4.0,2.2,1.7,21.64
2023-08-25,70049,60013,7,6,Amazon_Logistics,Ground,1.01,4.0,4.9,3.4,6.3,11.84
2023-08-25,20069,70023,8,7,DHL,Express,0.53,8.3,4.6,4.2,4.1,35.71
2023-08-25,30097,20060,7,8,FedEx,Ground,8.92,6.4,6.6,10.1,4.2,22.99
2023-08-25,48029,80045,7,4,OnTrac,Ground,0.98,4.1,8.9,4.1,4.5,16.13
2023-08-25,70029,55022,7,5,Regional_Express,Overnight,0.83,7.3,7.2,4.5,1.0,64.92
2023-08-25,50083,10043,5,8,DHL,Express,1.47,7.9,7.0,2.0,2.3,35.54
2023-08-25,90086,83023,4,2,LaserShip,Ground,4.92,8.5,4.6,4.7,4.8,18.77
2023-08-25,33034,50023,8,5,USPS,Ground,4.81,8.5,5.2,3.2,5.5,17.49
2023-08-25,20014,70057,8,7,Regional_Express,Ground,0.13,4.7,7.3,3.4,4.6,10.7
2023-08-25,80054,10084,4,8,FedEx,Express,1.57,5.6,4.3,2.0,5.8,50.37
2023-08-25,97083,10015,5,8,DHL,Priority,0.59,5.8,5.0,5.1,3.3,26.32
2023-08-25,20097,20037,8,8,LaserShip,Priority,5.13,7.7,6.4,2.0,2.1,17.3
2023-08-25,30065,33037,7,8,USPS,Priority,0.92,8.0,3.0,2.0,3.4,16.92
2023-08-25,10061,50096,8,5,DHL,Ground,2.0,4.5,5.2,4.3,7.5,23.98
2023-08-25,90027,40065,4,6,OnTrac,Ground,1.61,10.2,5.5,3.4,4.7,11.94
2023-08-25,55077,90014,5,4,UPS,Priority,2.46,8.4,7.2,6.1,3.0,17.91
2023-08-25,70014,90088,7,4,USPS,Priority,7.84,4.0,9.4,4.3,3.7,26.75
2023-08-25,10068,99083,8,4,Regional_Express,Ground,1.47,4.7,7.9,6.4,8.1,19.75
2023-08-25,30065,40062,7,6,UPS,Express,0.26,9.0,3.8,4.3,1.8,27.32
2023-08-25,20061,80035,8,4,DHL,Express,4.61,10.3,5.0,5.3,4.3,71.17
2023-08-25,20015,90030,8,4,UPS,Express,0.62,5.9,6.1,3.9,2.6,36.61
2023-08-25,20047,99085,8,4,Regional_Express,Ground,2.35,7.5,5.4,4.1,4.8,19.84
2023-08-25,40025,33011,6,8,FedEx,Ground,1.9,5.1,5.9,7.7,3.4,19.93
2023-08-25,33081,90029,8,4,DHL,Express,0.91,5.5,5.8,5.1,3.4,50.02
2023-08-25,20019,48073,8,7,DHL,Ground,1.17,7.3,4.0,3.7,6.2,17.45
2023-08-25,80081,99046,4,4,USPS,Express,1.49,7.3,6.2,5.3,3.6,25.46
2023-08-25,50023,60068,5,6,USPS,Ground,1.88,4.6,3.0,2.9,3.9,11.58
2023-08-25,97077,40030,5,6,USPS,Ground,0.27,4.0,4.8,4.6,5.2,12.62
2023-08-25,40014,50084,6,5,USPS,Ground,3.54,5.6,4.7,3.5,5.3,14.37
2023-08-25,48037,20054,7,8,Amazon_Logistics,Overnight,2.16,4.3,9.6,4.4,1.0,69.12
2023-08-25,33013,90070,8,4,OnTrac,Ground,4.89,10.0,8.6,4.3,5.3,23.8
2023-08-25,80030,90046,4,4,Regional_Express,Overnight,2.29,7.6,6.6,3.5,1.9,56.58
2023-08-25,70050,83037,7,2,OnTrac,Overnight,0.57,9.1,3.0,6.2,1.6,104.9
2023-08-25,80071,99081,4,4,OnTrac,Priority,4.47,8.9,5.5,5.5,3.9,16.63
2023-08-25,10021,83052,8,2,Amazon_Logistics,Ground,0.51,8.2,5.1,3.5,6.1,22.18
2023-08-25,48098,48086,7,7,Regional_Express,Ground,3.09,5.0,7.0,2.7,3.6,10.6
2023-08-25,80077,60037,4,6,LaserShip,Express,1.53,7.4,6.4,3.2,3.8,27.15
2023-08-25,48084,30093,7,7,FedEx,Ground,3.83,6.5,8.0,4.1,2.7,18.5
2023-08-25,40080,10087,6,8,OnTrac,Ground,0.47,4.0,3.0,4.8,5.4,12.47
2023-08-25,10069,20088,8,8,UPS,Priority,3.47,8.1,7.3,6.2,2.6,19.71
2023-08-25,90014,90021,4,4,USPS,Express,7.7,7.5,6.6,5.9,3.0,29.32
2023-08-25,70044,90031,7,4,OnTrac,Ground,0.82,4.6,3.4,4.3,5.4,14.78
2023-08-25,55033,20098,5,8,UPS,Priority,4.06,12.3,7.7,2.0,3.9,25.94
2023-08-25,80048,90063,4,4,Regional_Express,Express,4.66,8.2,6.7,6.1,2.2,28.96
2023-08-25,20072,60088,8,6,FedEx,Ground,1.89,9.2,6.7,2.0,3.8,20.17
2023-08-25,60020,40049,6,6,LaserShip,Ground,0.53,6.7,3.6,4.6,5.2,10.23
2023-08-25,40075,70035,6,7,USPS,Ground,0.95,6.0,7.0,4.4,3.9,11.27
2023-08-25,90059,80089,4,4,LaserShip,Express,0.29,4.0,5.0,4.6,2.8,20.27
2023-08-25,60047,83093,6,2,LaserShip,Priority,1.43,5.1,4.6,2.6,2.8,23.17
2023-08-25,20092,60042,8,6,DHL,Ground,2.79,4.0,4.3,3.2,4.8,24.42
2023-08-25,90044,90035,4,4,FedEx,Ground,4.55,7.5,4.9,3.2,4.5,17.67
2023-08-26,70021,40080,7,6,LaserShip,Priority,1.92,5.8,5.2,4.1,4.2,14.05
2023-08-26,33012,50042,8,5,DHL,Ground,3.17,9.0,4.6,3.8,5.4,24.8
2023-08-26,50061,10094,5,8,OnTrac,Ground,0.78,6.9,4.7,5.3,6.7,16.47
2023-08-26,30029,60093,7,6,OnTrac,Ground,1.33,8.1,5.3,5.3,4.2,11.36
2023-08-26,20084,50083,8,5,OnTrac,Express,1.96,5.6,6.0,4.2,2.8,34.42
2023-08-26,14083,60040,7,6,DHL,Express,0.74,4.6,3.6,5.7,2.2,32.62
2023-08-26,90022,33051,4,8,LaserShip,Overnight,0.54,5.8,6.8,3.1,1.1,81.62
2023-08-26,10066,05067,8,8,UPS,Express,2.03,6.9,7.5,3.5,4.5,26.51
2023-08-26,55058,40066,5,6,LaserShip,Priority,0.63,5.7,5.4,4.7,5.8,15.86
2023-08-26,20014,90052,8,4,OnTrac,Ground,2.24,7.5,7.1,3.8,4.9,20.79
2023-08-26,80038,48059,4,7,Amazon_Logistics,Ground,4.65,6.3,5.7,2.1,4.5,17.61
2023-08-27,80031,60090,4,6,USPS,Ground,3.44,5.5,8.0,3.1,4.8,15.81
2023-08-27,14028,60066,7,6,FedEx,Ground,2.42,9.4,5.6,4.0,4.2,
2023-08-27,10064,80050,8,4,LaserShip,Overnight,0.56,7.3,3.4,3.6,3.0,87.19
2023-08-27,40018,90086,6,4,FedEx,Ground,1.97,8.0,6.0,5.3,2.1,20.29
2023-08-27,97071,30023,5,7,USPS,Ground,0.8,5.6,3.6,5.8,3.7,10.29
2023-08-27,80083,99069,4,4,DHL,Ground,0.62,4.0,6.1,2.7,3.2,11.39
2023-08-27,48042,30041,7,7,USPS,Ground,0.18,4.0,5.1,5.0,1.9,8.93
2023-08-27,90092,10092,4,8,LaserShip,Overnight,1.69,4.0,4.5,2.7,1.2,105.6
2023-08-27,90068,40045,4,6,OnTrac,Ground,1.74,4.7,5.9,4.2,5.5,14.99
2023-08-27,10098,60051,8,6,LaserShip,Priority,3.54,7.8,5.2,7.3,3.6,22.54
2023-08-27,60032,80042,6,4,LaserShip,Ground,0.95,7.8,6.6,3.8,4.6,14.07
2023-08-27,20057,30038,8,7,Regional_Express,Ground,4.44,8.3,8.0,4.4,7.2,13.46
2023-08-28,33013,20086,8,8,UPS,Express,0.88,7.1,4.4,3.8,2.0,22.55
2023-08-28,20056,50018,8,5,UPS,Priority,5.17,7.2,6.2,6.4,2.5,27.45
2023-08-28,10010,70093,8,7,Regional_Express,Ground,2.5,5.5,6.9,2.9,3.8,12.02
2023-08-28,20017,10048,8,8,Regional_Express,Ground,14.92,12.1,12.4,6.4,4.0,23.95
2023-08-28,48018,40027,7,6,USPS,Ground,3.58,6.2,4.8,4.5,3.2,12.02
2023-08-28,14017,10082,7,8,LaserShip,Ground,1.6,4.0,3.4,2.0,4.7,11.29
2023-08-28,33023,70083,8,7,Regional_Express,Ground,1.76,6.5,4.7,3.8,3.9,12.53
2023-08-28,90020,83066,4,2,UPS,Ground,0.72,4.0,6.7,4.8,4.1,16.36
2023-08-28,10047,33017,8,8,Amazon_Logistics,Ground,12.98,9.7,9.4,3.6,2.8,15.44
2023-08-28,30066,30078,7,7,LaserShip,Ground,3.06,6.0,4.0,6.0,3.7,12.04
2023-08-28,60049,20064,6,8,DHL,Priority,1.95,8.5,3.0,3.8,3.1,26.57
2023-08-28,48024,30049,7,7,Regional_Express,Priority,2.3,4.0,3.9,4.2,3.1,15.27
2023-08-28,70025,90034,7,4,FedEx,Overnight,2.7,4.2,4.1,4.8,,112.76
2023-08-28,10094,33046,8,8,OnTrac,Priority,1.85,7.9,5.1,4.6,1.7,15.7
2023-08-28,80093,90085,4,4,USPS,Overnight,0.58,9.3,3.9,3.3,1.0,51.56
2023-08-28,10067,48095,8,7,FedEx,Ground,0.73,4.5,5.3,5.6,3.3,15.29
2023-08-28,30044,80062,7,4,LaserShip,Express,4.42,6.1,3.0,5.7,2.1,41.33
2023-08-28,30016,48043,7,7,UPS,Express,0.59,6.9,3.4,3.7,2.0,21.53
2023-08-28,55097,90070,5,4,OnTrac,Express,0.71,4.4,6.6,4.3,2.2,22.79
2023-08-28,60034,33022,6,8,Regional_Express,Ground,1.27,6.4,5.9,2.9,4.9,15.18
2023-08-28,20082,20063,8,8,FedEx,Ground,12.01,9.9,5.2,4.1,3.2,27.56
2023-08-28,33054,60050,8,6,Regional_Express,Express,1.08,5.4,6.1,4.7,1.9,22.2
2023-08-28,30057,30046,7,7,Regional_Express,Express,2.45,9.3,5.9,2.0,2.6,22.59
2023-08-28,30029,90048,7,4,Amazon_Logistics,Priority,0.41,8.9,7.3,4.2,3.1,17.78
2023-08-28,30019,48016,7,7,DHL,Priority,17.12,8.1,6.1,8.1,1.6,43.45
2023-08-28,48010,97010,7,5,FedEx,Priority,1.93,8.8,5.8,4.0,2.6,22.7
2023-08-28,70071,70062,7,7,Regional_Express,Ground,2.99,6.2,5.2,3.5,3.8,11.14
2023-08-28,80029,90053,4,4,Amazon_Logistics,Ground,1.56,9.4,7.8,3.5,3.5,11.57
2023-08-28,20062,50094,8,5,USPS,Priority,0.4,5.2,4.3,2.3,3.3,17.86
2023-08-28,55066,70056,5,7,FedEx,Express,1.41,8.2,5.3,2.9,1.2,36.57
2023-08-28,30044,80042,7,4,LaserShip,Priority,1.25,10.9,5.2,4.6,3.2,21.24
2023-08-28,10061,97055,8,5,Regional_Express,Ground,0.51,7.2,6.3,2.0,5.5,12.72
2023-08-28,10023,10082,8,8,Amazon_Logistics,Express,2.25,5.1,6.4,6.2,1.8,25.89
2023-08-28,10022,40010,8,6,Amazon_Logistics,Ground,0.92,5.2,6.1,5.7,4.2,12.2
2023-08-28,90011,60030,4,6,UPS,Ground,1.55,4.7,3.7,2.8,3.6,15.02
2023-08-28,10093,40084,8,6,Regional_Express,Express,1.59,4.4,5.0,6.0,2.6,24.37
2023-08-28,48055,80061,7,4,USPS,Ground,0.93,7.0,5.5,5.2,4.2,9.28
2023-08-28,20039,10084,8,8,OnTrac,Ground,3.52,4.0,5.5,4.1,2.8,13.74
2023-08-28,90075,97053,4,5,UPS,Express,0.89,7.0,4.0,2.5,2.4,32.7
2023-08-28,90085,30078,4,7,FedEx,Ground,2.88,7.3,4.5,2.7,4.1,24.02
2023-08-28,40038,10030,6,8,OnTrac,Express,1.14,5.2,3.0,3.2,2.7,27.54
2023-08-28,70070,90031,7,4,DHL,Overnight,1.37,9.0,5.7,5.1,1.0,113.98
2023-08-28,10065,40071,8,6,USPS,Express,1.78,6.3,3.9,5.2,1.6,28.31
2023-08-28,70085,50093,7,5,FedEx,Express,8.86,9.8,8.7,7.6,1.6,57.73
2023-08-28,55017,55071,5,5,DHL,Ground,1.31,5.4,6.3,5.0,2.6,15.13
